chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Community","633",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Community Index testing","12.6382306477093",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Facility","238107",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Facility Index Testing","11.6162061594157",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Total Index tests","238740",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Index Testing Total","11.618915975538199",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV self-tests","HIVSTs distributed","197200",,,,,,"2018","Global AIDS Monitoring 2019",
"HIV self-tests","Self Test Distributed-Data Value","400000",,,"validated","All sexes","All ages","2019","Global AIDS Monitoring 2020","validated via email 21 August"
"HIV self-tests","Self Test Distributed-Data Value","595953",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","595953"
"HIV self-tests","HIV self-tests distributed","304156",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2021","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value","342610",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","342610"
"HIV self-tests","Self Test Distributed-Data Value","617317",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","617317"
"HIV self-tests","Self Test Distributed-Data Value","15968",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","15968"
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","8150891.291812332",,,,,,"2024","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","8234413.681996168",,,,,,"2025","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","8551821.04138742",,,,,,"2026","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","8909785.541474592",,,,,,"2027","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","9211017.90860643",,,,,,"2028","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","9555077.783948163",,,,,,"2029","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","9910926.331649015",,,,,,"2030","EIC and WHO HIV RDT Landscape Report 2024",
"Key Populations","HIV prevalence among sex workers","27.5",,,,,,"2024","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2024"
"Key Populations","HIV testing and status awareness among sex workers","95.5",,,,,,"2017","UNAIDS KP-Atlas 2025","Source: Polling Booth Survey 2017"
"Key Populations","SW (Tested in past year)","160815",,,,,,"2021","PEPFAR ROP 2022","Extracted from APR21 from DATIM"
"Key Populations","HIV prevalence among men who have sex with men","19.1",,,,"Males",,"2024","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2024"
"Key Populations","MSM (Tested in past year)","69697",,,,,,"2021","PEPFAR ROP 2022","Extracted from APR21 from DATIM"
"Key Populations","HIV prevalence among people who inject drugs","9.1",,,,,,"2024","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2024"
"Key Populations","HIV testing and status awareness among people who inject drugs","47.3",,,,,,"2024","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2024"
"Key Populations","PWID (Tested in past year)","8188",,,,,,"2021","PEPFAR ROP 2022","Extracted from APR21 from DATIM"
"Key Populations","HIV prevalence among transgender people","22",,,,,,"2024","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2024"
"Key Populations","Number of HIV tests taken among transgender population","1693",,,,,,"2023","The Global Fund",
"WHO HIV Testing Policy Compliance","From national authorities Laws requiring parental consent for adolescents to access HIV testing",,,,"Yes",,,"2022","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Provider-initiated testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Community-based testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Lay provider testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Self-testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Assisted partner notification",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Client-initiated testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Routine antenatal testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Dual HIV/syphilis rapid diagnostic tests for pregnant women in antenatal care",,,,"Yes",,,"2023","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Dual HIV/syphilis rapid diagnostic tests for any key population group",,,,"Yes",,,"2023","WHO_NCPI_2025",
"Population Groups","HIV population (15+) Female","836286.20392","747098.085","962923.1596",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","95","87.76335539892163","95",,"Females","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Female","4.654276","4.14365","5.37065",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Female","11032.88867","6724.64865","17664.83935",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","3848560.436781614",,,,"female","15-99","2024","Shiny90",
"Population Groups","evertest","83.463249072783","83.1360472272158","83.780692025119",,"female","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV",,,,,"Females","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 15-24","80103.62615999999",,,,"Females","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","89.48493149564281","89.0029242252939","89.8764425702545",,"female","15-24","2024","Shiny90",
"Population Groups","Adult prevalence (15-24) (Percent) Female","1.402642",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 15-24 ; Female","5060.28318",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","1296893.1119758752",,,,"female","15-24","2024","Shiny90",
"Population Groups","evertest","60.720981579371504","60.085689987304704","61.353523187384",,"female","15-24","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","8422.951165198188",,,,"female","15-24","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 25-34","168554.37679",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","95","95","95",,"female","25-34","2024","Shiny90",
"Population Groups","Adult prevalence (25-34) (Percent) Female","3.738982","3.340227","4.305168",,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 25-34 ; Female","3387.74686",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","1625928.313567758",,,,"female","25-34","2024","Shiny90",
"Population Groups","evertest","93.66716032543239","93.4145393024225","93.9160480166221",,"female","25-34","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","6429.795903015246",,,,"female","25-34","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 35-49","358985.7481",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","95","95","95",,"female","35-49","2024","Shiny90",
"Population Groups","Adult prevalence (35-49) (Percent) Female","7.666476","6.848863","8.827393",,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 35-49 ; Female","2007.01196",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","599009.8616334648",,,,"female","35-49","2024","Shiny90",
"Population Groups","evertest","96.8753927226517","96.7216660652999","97.0194047394416",,"female","35-49","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","11241.03583552597",,,,"female","35-49","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (50+) Female","228642.45248","173791.8036","325528.445",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","95","95","95",,"female","50-99","2024","Shiny90",
"Population Groups","Adult prevalence (50+) (Percent) Female","7.455775","5.667156","10.615118",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (50+) Female","577.84667","217.78559","1319.60215",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","322233.33169201156",,,,"female","50-99","2024","Shiny90",
"Population Groups","evertest","90.36173470665449","89.7462975950381","90.9562041207777",,"female","50-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","6252.917654800812",,,,"female","50-99","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (15+) Male","427251.36304","383644.1574","484975.5625",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","94.56213717501356","84.91069795615763","95",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Male","2.448018","2.19766","2.77609",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Male","4608.68125","2861.62226","7652.39804",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","2567994.4053697395",,,,"male","15-99","2024","Shiny90",
"Population Groups","evertest","72.3437331221899","71.8612098455972","72.8248169457496",,"male","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","23233.34304000001",,,,"Males","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 15-24","51913.99366",,,,"Males","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","86.4824990277844","86.0057008675018","86.90646313964",,"male","15-24","2024","Shiny90",
"Population Groups","Adult prevalence (15-24) (Percent) Male","0.920021",,,,"Male","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 15-24 ; Male","1302.14177",,,,"Male","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","839435.1257457158",,,,"male","15-24","2024","Shiny90",
"Population Groups","evertest","44.0458861741076","43.365580126995305","44.7562168642973",,"male","15-24","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","7017.474597706446",,,,"male","15-24","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 25-34","78777.66699",,,,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","89.8256875211807","89.3146516439684","90.294923992986",,"male","25-34","2024","Shiny90",
"Population Groups","Adult prevalence (25-34) (Percent) Male","1.814535","1.629335","2.059689",,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 25-34 ; Male","1832.30169",,,,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","867445.9345220189",,,,"male","25-34","2024","Shiny90",
"Population Groups","evertest","82.5679285100986","81.98598867885761","83.05875148738751",,"male","25-34","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","8015.086003086284",,,,"male","25-34","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 35-49","152688.08937",,,,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","93.72962224607319","93.46195408683789","93.9440164083696",,"male","35-49","2024","Shiny90",
"Population Groups","Adult prevalence (35-49) (Percent) Male","3.373083","3.028811","3.828806",,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 35-49 ; Male","1177.74388",,,,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","562811.7049510387",,,,"male","35-49","2024","Shiny90",
"Population Groups","evertest","90.4296220411422","90.0196712858926","90.79782072714781",,"male","35-49","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","9574.119988752356",,,,"male","35-49","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (50+) Male","143871.61286","115402.1544","223768.1258",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","95","95","95",,"male","50-99","2024","Shiny90",
"Population Groups","Adult prevalence (50+) (Percent) Male","4.890086","3.922431","7.605707",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (50+) Male","296.49391","98.53122","875.87303",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","296341.2541319772",,,,"male","50-99","2024","Shiny90",
"Population Groups","evertest","83.75313621169191","82.6412803122357","84.8028349448771",,"male","50-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","5610.231129542706",,,,"male","50-99","2024","(calculated)","based on the estimated PLHIV and % aware data values"
